Book_Code,Book_Title,Author,Year_Published,Pages,ID_Peminjaman,Tanggal_Peminjaman,Tanggal_Pengembalian,ID_Anggota Peminjam,Nama_Anggota,Alamat,No.Telepon
615,Ladies and Gentlemen: Lenny Bruce!,"Albert Goldman, Lawrence Schiller",1971,700,PB-2023-1156,2024-09-05,2023-09-01,125030,Cordelie,Palmer Av,(021) - 5643232
626,The Elegance of the Hedgehog,Muriel Barbery,2006,325,PB-2023-1157,2024-09-05,2023-09-01,125031,Carlee,3 Av,(021) - 5643233
383,Full Service,Scotty Bowers,2012,288,PB-2023-1158,2024-09-05,2023-09-01,125032,Caroleen,58 Av,(021) - 5643234
483,Unbroken,Laura Hillenbrand,2010,492,PB-2023-1159,2024-09-05,2023-09-01,125033,Kaleena,Cypress Hills Street,(021) - 5643235
238,Nana,Emile Zola,1880,473,PB-2023-1160,2024-09-05,2023-09-02,125034,Clementine,Castle Hill Avenue,(021) - 5643236
909,The Buddha in the Attic,Julie Otsuka,2011,129,PB-2023-1161,2024-09-05,2023-09-02,125035,Karlie,Zerega Av,(021) - 5643237
375,Gone for a Ride,Timothy L. Hoffmann,2007,100,PB-2023-1162,2024-09-05,2023-09-02,125036,Jo Ann,4 Av,(021) - 5643238
37,Fifty Shades of Grey,E.L. James,2011,356,PB-2023-1163,2024-09-05,2023-09-02,125037,Emmalynn,56 Av,(021) - 5643239
554,Pale Fire,Vladimir Nabokov,1959,246,PB-2023-1164,2024-09-05,2023-09-02,125038,Delphine,Conner St,(021) - 5643240
399,The Intelligent Investor,"Benjamin Grahanm, Jason Zweig",2003,623,PB-2023-1165,2024-09-05,2023-09-02,125039,Kirstin,Oceania St,(021) - 5643241
1120,Uncle Fred in the Springtime,P.G. Wodehouse,1939,240,PB-2023-1166,2024-09-05,2023-09-02,125040,Mercy,73 Av,(021) - 5643242
93,A Book Addict's Treasury,"Julie Rugg, Linda Murphy",2006,240,PB-2023-1167,2024-09-05,2023-09-03,125041,Gavrielle,Rockaway Boulevard,(021) - 5643243
1135,The Heart of the Matter,Graham Greene,1948,272,PB-2023-1168,2024-09-05,2023-09-03,125042,Merl,Murdock Av,(021) - 5643244
66,The Man of Fifty,Johann Wolfgang von Goethe,1818,70,PB-2023-1169,2024-09-05,2023-09-03,125043,Josefa,3 Av,(021) - 5643245
1163,Early Medieval Europe 300-1000,Roger Collins,1991,533,PB-2023-1170,2024-09-05,2023-09-03,125044,Anabella,Clinton Av,(021) - 5643246
633,I Am Charlotte Simmons,Tom Wolfe,2004,738,PB-2023-1171,2024-09-05,2023-09-03,125045,Gerrie,Navesink Pl,(021) - 5643247
890,blink,Malcolm Gladwell,2005,400,PB-2023-1172,2024-09-05,2023-09-03,125046,Lizzy,178 Pl,(021) - 5643248
80,Seize the Day,Saul Bellow,1956,114,PB-2023-1173,2024-09-05,2023-09-03,125047,Grissel,61 St,(021) - 5643249
363,Children of Paradise,Lee Hausner,1990,275,PB-2023-1174,2026-04-01,2023-09-04,125048,Isabella,Hughes Av,(021) - 5643250
1240,In the American Grain,William Carlos Williams,1925,234,PB-2023-1175,2026-04-02,2023-09-04,125049,Madel,Zerega Av,(021) - 5643251
872,The Killer Angels,Michael Shaara,1974,13,PB-2023-1176,2026-04-03,2023-09-04,125050,Dawn,27 St,(021) - 5643252
832,The Sound of a Wild Snail Eating,Elisabeth Tova Bailey,2010,208,PB-2023-1177,2026-04-04,2023-09-04,125051,Margarette,Boston Rd,(021) - 5643253
1223,On China,Henry Kissinger,2011,608,PB-2023-1178,2026-04-05,2023-09-04,125052,Marietta,Clinton Av,(021) - 5643254
512,Felix Holt: The Radical,George Eliot,1866,545,PB-2023-1179,2026-04-06,2023-09-04,125053,Esmeralda,Boston Rd,(021) - 5643255
267,Winston Spencer Churchill The Last Lion Part 2 - Alone. 1932-40,William Manchester,1988,992,PB-2023-1180,2026-04-07,2023-09-04,125054,Dyanna,Rockaway Boulevard,(021) - 5643256
929,The Revenge of Geography,Robert D. Kaplan,2012,432,PB-2023-1181,2026-04-08,2023-09-04,125055,Delcina,Cascade St,(021) - 5643257
1095,The Fortunate Pilgrim,Mario Puzo,1964,304,PB-2023-1182,2026-04-09,2023-09-04,125056,Catarina,50 Av,(021) - 5643258
1264,Voltaire in Love,Nancy Mitford,1957,288,PB-2023-1183,2026-04-10,2023-09-04,125057,Latrina,Crotona Pkwy,(021) - 5643259
1312,Revolutionary Biology - The New Gene- Centered View of Life,David Barash,2001,222,PB-2023-1184,2026-04-11,2023-09-04,125058,Adelind,Glebe Av,(021) - 5643260
487,Catherine the Great,Robert K Massie,2011,625,PB-2023-1185,2026-04-12,2023-09-04,125059,,Norway Av,
409,The House in Paris,Elizabeth Bowen,1935,269,PB-2023-1186,2026-04-13,2023-09-05,125060,Arleyne,Lexington Avenue,(021) - 5643262
840,Daily Rituals - How Artists Work,Mason Currey,2013,278,PB-2023-1187,2026-04-14,2023-09-05,125061,Lisandra,Clinton Av,(021) - 5643263
352,Genius and Character,Emil Ludwig,1927,346,PB-2023-1188,2026-04-15,2023-09-05,125062,Kimbra,Boston Rd,(021) - 5643264
985,France Under the Germans,Phillippe Burrin,1995,512,PB-2023-1189,2026-04-16,2023-09-05,125063,Andie,Benedict Av,(021) - 5643265
714,The Street of Crocodiles,Bruno Schulz,1934,160,PB-2023-1190,2026-04-17,2023-09-05,125064,Beilul,Crotona Park East,(021) - 5643266
747,Bing Crosby - The Hollow Man,Donald Shepherd,1981,150,PB-2023-1191,2026-04-18,2023-09-06,125065,Guinevere,Fields Av,(021) - 5643267
1289,A Distant Mirror,Barbara W. Tuchman,1978,714,PB-2023-1192,2026-04-19,2023-09-06,125066,Arianne,Forest Hill Road,(021) - 5643268
955,Cosmos,Witold Gombrowicz,1967,208,PB-2023-1193,2026-04-20,2023-09-06,125067,Kimberlee,170 St,(021) - 5643269
55,1493,Charles C. Mann,2011,557,PB-2023-1194,2026-04-21,2023-09-06,125068,Candy,Jefferson Avenue,(021) - 5643270
316,Do Androids Dream of Eletric Sheep?,Philip K. Dick,1968,258,PB-2023-1195,2026-04-22,2023-09-07,125069,Marlyn,Waterbury Avenue,(021) - 5643271
866,The Law of Divine Compensation,Marianne Williamson,2012,208,PB-2023-1196,2026-04-23,2023-09-07,125070,Elsi,Utopia Pkwy,(021) - 5643272
1206,The War That Ended Peace,Margaret Macmillan,2013,739,PB-2023-1197,2026-04-24,2023-09-07,125071,Caressa,Boston Rd,(021) - 5643273
568,Benito Cereno,Herman Melville,1855,160,PB-2023-1198,2026-04-25,2023-09-07,125072,Grete,Riverside Drive,(021) - 5643274
610,The Duel,Anton Chekhov,1891,128,PB-2023-1199,2026-04-26,2023-09-07,125073,Millie,65 Av,(021) - 5643275
765,Cosmopolis,Don DeLillo,2003,224,PB-2023-1200,2026-04-27,2023-09-08,125074,Doroteya,30 St,(021) - 5643276
560,A Life of Barbara Stanwyck,Victoria Wilson,2013,1044,PB-2023-1201,2026-04-28,2023-09-08,125075,Joya,E 176 St,(021) - 5643277
161,The Invisible Bridge,Julie Orringer,2010,786,PB-2023-1202,2026-04-29,2023-09-08,125076,Josee,Blackrock Avenue,(021) - 5643278
1098,Dissident Gardens,Jonathan Lethem,2013,366,PB-2023-1203,2026-04-30,2023-09-09,125077,Hali,Woodbine St,(021) - 5643279
570,Thinking About Science:Max Delbruck & the Origins of Molecular Biology,"Ernst Fischer, Carol Lipson",1988,334,PB-2023-1204,2024-09-05,2023-09-10,125078,Amberly,E 175 St,(021) - 5643280
1142,When I Was A Child I Read Books,Marilynne Robinson,2012,224,PB-2023-1205,2024-09-05,2023-09-11,125079,Felisha,E 60 St,(021) - 5643281
1220,Dear Life,Alice Munro,2012,336,PB-2023-1206,2024-09-05,2023-09-11,125080,Ainsley,East Dr,(021) - 5643282
1161,Little Women,Louisa May Alcott,1868,449,PB-2023-1207,2024-09-05,2023-09-11,125081,Lenna,Havemeyer Avenue,(021) - 5643283
144,A Month in the Country,J.L. Carr,1980,135,PB-2023-1208,2024-09-05,2023-09-11,125082,Margette,Crotona Av,(021) - 5643284
445,World Order,Henry Kissinger,2014,420,PB-2023-1209,2024-09-05,2023-09-11,125083,Madelle,E 222 St,(021) - 5643285
117,The Deerslayer,James Fenimore Cooper,1841,576,PB-2023-1210,2024-09-05,2023-09-12,125084,Karyn,Metropolitan Avenue,(021) - 5643286
1071,The Kingdom of God is Within You,Leo Tolstoy,1893,352,PB-2023-1211,2024-09-05,2023-09-12,125085,Keri,Seneca Av,(021) - 5643287
1070,The Fifties,Edmund Wilson,1986,663,PB-2023-1212,2024-09-05,2023-09-12,125086,Breena,Boston Rd,(021) - 5643288
861,Watch Me,Anjelica Huston,2014,400,PB-2023-1213,2024-09-05,2023-09-13,125087,Barbabra,East Fordham Road,(021) - 5643289
162,Redeployment,Phil Klayn,2014,288,PB-2023-1214,2024-09-05,2023-09-13,125088,Adrea,East Fordham Road,(021) - 5643290
883,Virgin Soil,Ivan Turgenev,1877,355,PB-2023-1215,2024-09-05,2023-09-13,125089,Alyse,Elizabeth Street,(021) - 5643291
1055,My Struggle,Karl Ove Knausgaard,2009,448,PB-2023-1216,2024-09-05,2023-09-13,125090,Hermione,E 178 St,(021) - 5643292
822,A Time of Gifts,Patrick Leigh Fermor,1977,321,PB-2023-1217,2024-09-05,2023-09-14,125091,Agnesse,Belmont Av,(021) - 5643293
288,Pictures From An Institution,Randall Jarrell,1952,286,PB-2023-1218,2024-09-05,2023-09-14,125092,Jammie,174 St,(021) - 5643294
864,In Another Life,Howard Felperin,2014,225,PB-2023-1219,2024-09-05,2023-09-14,125093,Kirbee,Fairchild Avenue,(021) - 5643295
1043,The Mauve Decade,Thomas Beer,1926,272,PB-2023-1220,2024-09-05,2023-09-14,125094,Celestina,E 214 St,(021) - 5643296
780,Little Dorrit,Charles Dickens,1857,1347,PB-2023-1221,2024-09-05,2023-09-14,125095,Hannibal,Seneca Av,(021) - 5643297
355,Grown-Up Marriage,Judith Viorst,2003,304,PB-2023-1222,2024-09-05,2023-09-14,125096,Gigi,E 187 St,(021) - 5643298
542,Alexander Hamilton,Ron Chernov,2004,818,PB-2023-1223,2024-09-05,2023-09-14,125097,Mariann,Honeywell Avenue,(021) - 5643299
537,Marketing to Millennials,Jeff Fromm,2013,224,PB-2023-1224,2024-09-05,2023-09-14,125098,Mitzi,Centre St,(021) - 5643300
89,Deep in a Dream. The Long Night of Chet Baker,James Gavin,2002,448,PB-2023-1225,2024-09-05,2023-09-14,125099,Henriette,Canal St,(021) - 5643301
1295,The Wrong Side of Paris,Honore de Balzac,1845,272,PB-2023-1226,2024-09-05,2023-09-15,125100,Klara,Virginia Av,(021) - 5643302
210,NeuroTribes.The Legacy of Autism,Steve Silberman,2016,477,PB-2023-1227,2024-09-05,2023-09-16,125101,Myrtia,195 St,(021) - 5643303
472,The Human Comedy,Honore de Balzac,1840,428,PB-2023-1228,2024-09-05,2023-09-17,125102,Gerladina,139 Av,(021) - 5643304
274,Three Nights in August,Buzz Bissinger,2005,287,PB-2023-1229,2024-09-05,2023-09-18,125103,Edith,Crotona Pkwy,(021) - 5643305
1168,Pete Rose. An American Dilemma,Kostya Kennedy,2016,352,PB-2023-1230,2024-09-05,2023-09-18,125104,Kaycee,Zerega Av,(021) - 5643306
728,Moneyball,Michael Lewis,2003,317,PB-2023-1231,2024-09-05,2023-09-18,125105,Leese,W 78 St,(021) - 5643307
530,Freedom,Jonathan Franzen,2010,562,PB-2023-1232,2024-09-05,2023-09-18,125106,Leontine,E 20 St,(021) - 5643308
429,Why Not Say What Happened,Morris Dickstein,2015,320,PB-2023-1233,2024-09-05,2023-09-18,125107,Clo,83 St,(021) - 5643309
1146,The Swerve,Stepen Greenblatt,2011,356,PB-2023-1234,2024-09-05,2023-09-18,125108,Janaya,Grand Concourse,(021) - 5643310
302,The Tempest,William Shakespeare,1611,355,PB-2023-1235,2024-09-05,2023-09-18,125109,Gabey,Jefferson Avenue,(021) - 5643311
1201,The Days of Dylan Thomas,Bill Read,1964,100,PB-2023-1236,2024-09-05,2023-09-19,125110,Clara,E 178 St,(021) - 5643312
1124,Lorna Doone,R.D. Blackmore,1869,800,PB-2023-1237,2024-09-05,2023-09-20,125111,Dian,262 St,(021) - 5643313
1051,J.S. Bach vol.two.,Albert Schweitzer,1911,512,PB-2023-1238,2024-09-05,2023-09-20,125124,Karlotte,Roosevelt Avenue,(021) - 5643314
146,The Prince of Privilege,Madeline Levine,2006,256,PB-2023-1239,2024-09-05,2023-09-20,125117,Bonni,East Tremont Avenue,(021) - 5643315
932,White Girls,Hilton Als,2014,344,PB-2023-1240,2023-09-22,2023-09-20,125193,Mildrid,Grove St,(021) - 5643316
481,The Guns of August,Barbara Tuchman,2014,606,PB-2023-1241,2023-09-22,2023-09-20,125137,Bryn,Boston Rd,(021) - 5643317
222,The Art of Memoir,Mary Karr,2015,225,PB-2023-1242,2023-09-22,2023-09-20,125166,Gabie,Crotona Av,(021) - 5643318
689,Everything That Rises Must Converge,Flannery O'Connor,1965,269,PB-2023-1243,2023-09-22,2023-09-20,125140,Carly,Boston Rd,(021) - 5643319
818,A Crown of Feathers,Isaac Bashevis Singer,1973,342,PB-2023-1244,2023-09-22,2023-09-20,125159,Charleen,2 Av,(021) - 5643320
425,Avid Reader,Robert Gottlieb,2016,352,PB-2023-1245,2023-09-22,2023-09-20,125145,Kendra,39 Av,(021) - 5643321
1126,The Garden of Peace,Rabbi Shalom Arush,2008,150,PB-2023-1246,2023-09-22,2023-09-20,125134,Candie,Boston Rd,(021) - 5643322
767,The Devil in the White City,Erik Larson,2003,447,PB-2023-1247,2023-09-22,2023-09-20,125186,Ashleigh,Waterloo Pl,(021) - 5643323
1224,The Girl on the Train,Paula Hawkins,2015,325,PB-2023-1248,2023-09-21,2023-09-21,125188,Leann,58 Av,(021) - 5643324
354,The Last Interview,Oliver Sacks,2016,220,PB-2023-1249,2023-09-21,2023-09-21,125147,Kessiah,117 St,(021) - 5643325
348,Mutiny On the Bounty,"Charles Nordhoff, James Norman Hall",1932,400,PB-2023-1250,2023-09-21,2023-09-21,125192,Georgianne,Bryant Av,(021) - 5643326
815,A Little History Of Literature,John Sutherland,2013,276,PB-2023-1251,2023-09-21,2023-09-21,125154,Bella,Havemeyer Avenue,(021) - 5643327
891,Against The Current,Frances Kroll Ring,1985,155,PB-2023-1252,2023-09-21,2023-09-21,125191,Benny,Jewel Av,(021) - 5643328
214,Giovanni's Room,James Baldwin,1956,159,PB-2023-1253,2023-09-21,2023-09-21,125174,Lenee,Lefferts Boulevard,(021) - 5643329
1254,The Cake And The Rain,Jimmy Webb,2017,159,PB-2023-1254,2023-09-21,2023-09-21,125187,Leonanie,Woodbine St,(021) - 5643330
440,The Last Interview,J.D. Salinger,2016,208,PB-2023-1255,2023-09-21,2023-09-21,125138,Audrie,Utopia Pkwy,(021) - 5643331
405,On Tyranny,Timothy Snyder,2017,126,PB-2023-1256,2023-09-22,2023-09-22,125157,Joyous,E 178 St,(021) - 5643332
392,Trump The Art of the Deal,Donald Trump,1986,384,PB-2023-1257,2023-09-22,2023-09-22,125123,Abby,Mott St,(021) - 5643333
731,American Sphinx: The Character Of Thomas Jefferson,Joseph J. Ellis,1996,440,PB-2023-1258,2023-09-22,2023-09-22,125183,Cilka,Monsignor John J Voight Green,(021) - 5643334
799,The Fire Next Time,James Baldwin,1962,106,PB-2023-1259,2023-09-22,2023-09-22,125127,Audrey,177 St,(021) - 5643335
273,Four Princes,John Julius Norwich,2016,304,PB-2023-1260,2023-09-22,2023-09-22,125119,Kath,Cypress Av,(021) - 5643336
313,Elizabeth,Lisa Hilton,2014,400,PB-2023-1261,2023-09-22,2023-09-22,125180,Lindie,Lefferts Boulevard,(021) - 5643337
577,All Quiet On The Western Front,Erich Maria Remarque,1928,256,PB-2023-1262,2023-09-23,2023-09-23,125185,Georgena,178 Pl,(021) - 5643338
952,Anti-Education,Friedrich Nietzsche,1872,160,PB-2023-1263,2023-09-23,2023-09-23,125122,Brynne,177 St,(021) - 5643339
631,Giant Of The Senate,Al Franken,2017,304,PB-2023-1264,2023-09-27,2023-09-23,125126,Cristabel,Southern Boulevard,(021) - 5643340
527,The Days Of Abandonment,Elena Ferrante,2002,188,PB-2023-1265,2023-09-27,2023-09-23,125130,Cherye,Monterey Av,(021) - 5643341
428,Netochka Nezvanova,Fyodor Dostoyevsky,1849,176,PB-2023-1266,2023-09-27,2023-09-23,125176,Ailee,White Plains Road,(021) - 5643342
228,Konundrum,Franz Kafka,1914,381,PB-2023-1267,2023-09-27,2023-09-23,125144,Farand,160 St,(021) - 5643343
687,My Name Is Lucy Barton,Elizabeth Strout,2016,193,PB-2023-1268,2023-09-27,2023-09-23,125184,Laura,66 Av,(021) - 5643344
149,How To Grow Old,Cicero,1996,196,PB-2023-1269,2023-09-27,2023-09-24,125171,Luanna,Yankee Mall,(021) - 5643345
934,Ties,Domenico Starnone,2014,150,PB-2023-1270,2023-09-27,2023-09-25,125143,Elbertina,Roosevelt Avenue,(021) - 5643346
1285,Fire and Fury,Michael Wolff,2018,322,PB-2023-1271,2023-09-27,2023-09-25,125125,Grata,Fairview Av,(021) - 5643347
781,Oh Florida!,Craig Pittman,2016,320,PB-2023-1272,2023-09-27,2023-09-25,125161,Georgiamay,Buck St,(021) - 5643348
843,Facism - a warning,Madeleine Albright,2018,304,PB-2023-1273,2023-09-27,2023-09-25,125141,Carena,Blackrock Avenue,(021) - 5643349
750,How to Talk So Kids Will Listen & How to Listen So Kids Will Talk,Adele Faber & Elaine Mazlish,1980,286,PB-2023-1274,2023-09-27,2023-09-25,125178,Dedie,Fairview Av,(021) - 5643350
927,Of Mice and Men,John Steinbeck,1937,103,PB-2023-1275,2023-09-27,2023-09-25,125195,Kissee,167 St,(021) - 5643351
137,The Sense of an Ending,Julian Barnes,2011,150,PB-2023-1276,2023-09-27,2023-09-25,125190,Casie,Zerega Av,(021) - 5643352
978,"Paul Simon, The Life",Robert Hilburn,2018,448,PB-2023-1277,2023-09-27,2023-09-26,125115,Donnajean,184 St,(021) - 5643353
826,Masters of Deceit,J. Edgar Hoover,1958,384,PB-2023-1278,2023-09-27,2023-09-26,125173,Celene,114 Rd,(021) - 5643354
263,The Story of a Shipwrecked Sailor,Gabriel Garcia Marquez,1986,128,PB-2023-1279,2023-09-27,2023-09-26,125181,Carlye,Mott St,(021) - 5643355
1238,Modern Ethics in 77 Arguments,Peter Catapano,2017,464,PB-2023-1280,2023-09-27,2023-09-26,125120,Bari,E 67 St,(021) - 5643356
1030,In Her Own Words,Ruth Bader Ginsburg,2018,206,PB-2023-1281,2023-09-27,2023-09-26,125165,Krista,Boston Rd,(021) - 5643357
1249,Fear,Bob Woodward,2013,448,PB-2023-1282,2023-09-27,2023-09-26,125135,Jobye,East Tremont Avenue,(021) - 5643358
1306,The Fountainhead,Ayn Rand,1943,752,PB-2023-1283,2023-09-27,2023-09-26,125112,Agathe,Manhattan Avenue,(021) - 5643359
370,The Widening Gyre,Robert Parker,1983,183,PB-2023-1284,2023-09-27,2023-09-26,125149,Flossy,111 Av,(021) - 5643360
734,All the Light We Cannot See,Anthony Doerr,2014,531,PB-2023-1285,2023-09-27,2023-09-26,125133,Cristen,Adams Av,(021) - 5643361
418,How to Think,Alan Jacobs,2017,160,PB-2023-1286,2023-09-28,2023-09-26,125168,Consuelo,Jewel Av,(021) - 5643362
1215,The Road,Cormac McCarthy,2006,241,PB-2023-1287,2023-09-29,2023-09-26,125148,Brena,Havemeyer Avenue,(021) - 5643363
417,Killing the SS,Bill O'Reilly,2018,307,PB-2023-1288,2023-09-30,2023-09-26,125139,Karie,E 70 St,(021) - 5643364
159,The True Flag,Stephen Kinzer,2017,307,PB-2023-1289,2024-09-05,2023-09-26,125163,Elinor,Jewel Av,(021) - 5643365
561,Healing the Soul of America,Marianne Williamson,1997,288,PB-2023-1290,2024-09-05,2023-09-26,125114,Joan,34 Av,(021) - 5643366
260,The Disordered Mind,Eric Kandel,2018,304,PB-2023-1291,2024-09-05,2023-09-27,125113,Dehlia,Ely Av,(021) - 5643367
881,A Walk in the Woods,Bill Bryson,1981,397,PB-2023-1292,2024-09-05,2023-09-27,125156,Keslie,Zerega Av,(021) - 5643368
10,No Is Not Enough,Naomi Klein,2017,273,PB-2023-1293,2024-09-05,2023-09-27,125152,Joly,Hegeman Av,(021) - 5643369
924,Duel With The Devil,Paul Collins,2013,304,PB-2023-1294,2024-09-05,2023-09-27,125132,Evelina,Murdock Av,(021) - 5643370
740,Team of Vipers,Cliff Sims,2019,384,PB-2023-1295,2024-09-05,2023-09-27,125128,Edy,Yates Av,(021) - 5643371
1094,Call Sign Chaos,"Jim Mattis, Bing West",2019,320,PB-2023-1296,2024-09-05,2023-09-27,125158,Elyse,183 St,(021) - 5643372
706,The Handmaid's Tale,Margaret Attwood,1986,350,PB-2023-1297,2024-09-05,2023-09-27,125153,Gill,122 Pl,(021) - 5643373
1278,Have You an Educated Heart,Gelett Burgess,1923,57,PB-2023-1298,2024-09-05,2023-09-27,125196,Cally,21 St,(021) - 5643374
980,"The Devil’s Chessboard, Allen Dulles, the CIA and the Rise of America’s Secret Government",David Talbot,2015,704,PB-2023-1299,2024-09-05,2023-09-27,125150,Florina,40 Rd,(021) - 5643375
1290,The Splendid and the Vile,Erik Larson,2020,546,PB-2023-1300,2024-09-05,2023-09-27,125129,Kaylee,Manor Rd,(021) - 5643376
1029,Yes to Life,Viktor E. Frankl,2019,144,PB-2023-1301,2024-09-05,2023-09-28,125164,Brenn,Cross Bronx Expressway,(021) - 5643377
295,"Hello Darkness, My Old Friend",Sanford D. Greenberg,2020,240,PB-2023-1302,2024-09-05,2023-09-28,125162,Aubine,Menahan St,(021) - 5643378
1160,Too Much and Never Enough,Mary L. Trump,2020,236,PB-2023-1303,2024-09-05,2023-09-28,125146,Correna,112 Av,(021) - 5643379
1304,Leadership,Doris Kearns Goodwin,2020,397,PB-2023-1304,2024-09-05,2023-09-28,125136,Milka,Broadway,(021) - 5643380
1246,Stanley Kubrick,David Mikie,2020,248,PB-2023-1305,2024-09-05,2023-09-28,125155,Deloria,Hollywood Avenue,(021) - 5643381
876,The Plaza,Julie Satow,2019,358,PB-2023-1306,2024-09-05,2023-09-28,125167,Alisun,Boston Rd,(021) - 5643382
175,Life Isn’t Everything – Mike Nichols as Remembered by 150 of His Closest Friends,Ash Carter and Sam Kashner,2019,368,PB-2023-1307,2024-09-05,2023-09-28,125131,Cayla,E 176 St,(021) - 5643383
91,Strongmen (Mussolini to the Present),Ruth Ben-Ghiat,2019,384,PB-2023-1308,2024-09-05,2023-09-28,125118,Angelique,169 St,(021) - 5643384
1275,Mike Nichols A Life,Mark Harris,2021,688,PB-2023-1309,2024-09-05,2023-09-28,125160,Aurore,Olmstead Av,(021) - 5643385
516,The Last American Aristocrat,David S. Brown,2020,464,PB-2023-1310,2024-09-05,2023-09-28,125169,Juliet,Kenneth Pontillo Way,(021) - 5643386
1082,Jeeves and the Feudal Sprit,P.G.Wodehouse,1954,231,PB-2023-1311,2024-09-05,2023-09-29,125151,Berny,73 Av,(021) - 5643387
782,Paris,Margaret MacMillan,1919,624,PB-2023-1312,2024-09-05,2023-09-29,125121,Anitra,Cypress Av,(021) - 5643388
190,The Music of Bach,Charles Terry,1963,100,PB-2023-1313,2024-09-05,2023-09-29,125142,Isabeau,Castle Hill Avenue,(021) - 5643389
1252,Pygmalion,Bernard Shaw,1913,82,PB-2023-1314,2024-09-05,2023-09-29,125177,Eliza,Roosevelt Avenue,(021) - 5643390
125,Never Sit if You Can Dance,Jo Giese,2019,144,PB-2023-1315,2024-09-05,2023-09-29,125116,Krystle,Adams Av,(021) - 5643391
711,Peril,"Bob Woodward, Robert Costa",2021,512,PB-2023-1316,2024-09-05,2023-09-30,125175,Mariya,Pidgeon Meadow Road,(021) - 5643392
115,A Gentleman in Moscow,Amor Towles,2016,462,PB-2023-1317,2024-09-05,2023-09-30,125182,Beret,Ocean Pkwy,(021) - 5643393
1084,All About Me!,Mel Brooks,2021,480,PB-2023-1318,2024-09-05,2023-09-30,125172,Cinnamon,2 Av,(021) - 5643394
72,Caravans,James Michener,1963,320,PB-2023-1319,2024-09-05,2023-09-30,125179,Berry,Lyon Av,(021) - 5643395
1197,The Spiritual Growth of a Public Man,Abraham Lincoln,1973,47,PB-2023-1320,2023-09-30,2023-11-01,125194,Cynthie,W 70 St,(021) - 5643396
310,Saving Freedom,Joe Scarborough,2020,272,PB-2023-1321,2023-09-30,2023-11-02,125189,Martita,Kingsland Avenue,(021) - 5643397
742,,John Reed,1992,253,,2023-01-01 0:00:00,2022-12-31 0:00:00,,Adrian,38 Av,123456
664,,Amos Oz,1865,272,,2023-01-01 0:00:00,2022-12-31 0:00:00,,Koressa,Seneca Av,123456
250,,"Horatio Alger, Jr.",1936,352,,2023-01-01 0:00:00,2022-12-31 0:00:00,,Joly,Virginia Av,123456
